x,y,z,yaw
-27.399483140558086,-31.414767870704367,0.0,2.3067975758998975
-27.50743639853522,-31.285797092086558,0.0,2.2286731751612088
-27.60505174085428,-31.148761197253705,0.0,2.1504914873707612
-27.691567255090604,-31.004638268659658,0.0,2.0723188493194282
-27.766634829970414,-30.854093844693114,0.0,1.9936025832409106
-27.829623118713677,-30.69812824673131,0.0,1.915517140112188
-27.88023063251037,-30.538032518432527,0.0,1.8384208599898153
-27.91828523998712,-30.37457220951833,0.0,1.761312797087326
-27.943634340955846,-30.208458416900008,0.0,1.6831416137903943
-27.95590007057818,-30.040727185536845,0.0,1.6045573241518267
-27.955136668198435,-29.872970436351356,0.0,1.5278390784048734
-27.941456516443054,-29.705769789466725,0.0,1.4507192233569854
-27.91682768374708,-29.539700529934247,0.0,1.434072230189075
-27.90055755838205,-29.372104218187822,0.0,1.5134017784781926
-27.897442848824777,-29.203995148327685,0.0,1.5916802979442968
-27.907432554247997,-29.036407712542943,0.0,1.6690724851154923
-27.93057342725428,-28.869563401419043,0.0,1.7479758933736844
-27.966613603151284,-28.70548501458664,0.0,1.8259157978164813
-28.015616696309966,-28.54426789057008,0.0,1.9057403544920797
-28.07713046046435,-28.387712125019263,0.0,1.9844270050011548
-28.150928750444518,-28.236243361032532,0.0,2.063764518755771
-28.236181580342702,-28.09134458866582,0.0,2.141931968301399
-28.33295793537187,-27.953247218986096,0.0,2.2222580884797765
-28.4403235465552,-27.823415037621974,0.0,2.3019130083026798
-28.55744231064705,-27.702733759757635,0.0,2.3804632500662364
-28.68392149933705,-27.59146979683024,0.0,2.4598546219896664
-28.818532136512655,-27.490747124332604,0.0,2.5382503231934375
-28.961031336275383,-27.400758167245343,0.0,2.618321059638747
-29.110039136125426,-27.322520627443918,0.0,2.6973908548781735
-29.265040449509158,-27.25621570395126,0.0,2.7774054135034
-29.424777233061842,-27.20257654065635,0.0,2.857226967294174
-29.588344464796354,-27.16178266300442,0.0,2.9374334500232684
-29.754346570540214,-27.134188865895347,0.0,3.0165037396415157
-29.92218455819183,-27.11982642798142,0.0,3.096143551267596
-30.0906637645253,-27.118925961370554,0.0,-3.107269066292615
-30.259104876813677,-27.13093436522198,0.0,-3.0501191900717175
-30.428372982447332,-27.14645507377988,0.0,-3.0501698963914383
-30.59765703830088,-27.161973244697677,0.0,-3.050190434041975
-30.766926794140375,-27.17748310055949,0.0,-3.050257469426669
-30.936207930011022,-27.192985345190035,0.0,-3.050292543494559
-31.105485414590582,-27.20848148981417,0.0,-3.050321129483699
-31.274766788309865,-27.22397466238243,0.0,-3.0503196100931214
-31.44404068079473,-27.239465968733004,0.0,-3.050359818633478
-31.61332252383919,-27.25495114557447,0.0,-3.0503960642081265
-31.782607235355027,-27.27043261382507,0.0,-3.050377277123625
-31.951891337519733,-27.28591817692214,0.0,-3.0503568584701903
-32.1211775528489,-27.301406920855417,0.0,-3.0503445508197804
-32.290452276496225,-27.31689264687826,0.0,-3.050374698248325
-32.459736646856726,-27.332376326183255,0.0,-3.050370860652102
-32.629020030151885,-27.347862223001176,0.0,-3.050355835608823
-32.79830656808934,-27.36334914498731,0.0,-3.050373908229727
-32.967588487153854,-27.378831634292872,0.0,-3.050405710519455
-33.13687379083496,-27.394311843694517,0.0,-3.0503912838970213
-33.30616190104715,-27.409795043146353,0.0,-3.0503773430141536
-33.475442364253766,-27.425279959990554,0.0,-3.0503779069380497
-33.64472187438121,-27.44076317548685,0.0,-3.050394593153936
-33.81400001707461,-27.456244570301592,0.0,-3.0503851174547294
-33.98328452742074,-27.471728447705214,0.0,-3.050367488684444
-34.152564050543255,-27.487213555201855,0.0,-3.0503770147418945
-34.32184387474988,-27.502697632206726,0.0,-3.0503572635104903
-34.49112740156892,-27.51818628023803,0.0,-3.0503398548200047
-34.66041154256198,-27.53367737130103,0.0,-3.0503289601509445
-34.82969572344138,-27.54916773755265,0.0,-3.0503465187298926
-34.99896926287508,-27.564658081417072,0.0,-3.0503255033853116
-35.168252873927024,-27.58015195399508,0.0,-3.0503089117048163
-35.337539039485215,-27.595648193203548,0.0,-3.0503125512730116
-35.506820237169144,-27.611143418295256,0.0,-3.0503179372170757
-35.676099971254395,-27.62663526447584,0.0,-3.0503262610271293
-35.8453850757436,-27.642127908908076,0.0,-3.050323272163116
-36.01466407085276,-27.65762237470274,0.0,-3.050315074702534
-36.18394447283937,-27.67311501289262,0.0,-3.050344224473506
-36.35323042065056,-27.688604957737844,0.0,-3.050334336120685
-36.522513520004445,-27.704098307581322,0.0,-3.0503101382929434
-36.691800487704796,-27.719593924466224,0.0,-3.050324971854572
-36.86108028138475,-27.735088657638418,0.0,-3.0503257953589267
-37.03036196528099,-27.750580520074642,0.0,-3.05033791312793
-37.19895401974961,-27.768589251378664,0.0,-3.0004838731362615
-37.36471578397417,-27.79887059035267,0.0,-2.920730554348103
-37.52756670805811,-27.842351244440593,0.0,-2.840595610730475
-37.68614237052971,-27.898488218279883,0.0,-2.761649415507144
-37.84011861796374,-27.967221578485937,0.0,-2.681450364470003
-37.99228644050279,-28.042641065936635,0.0,-2.6814497033504012
-38.14459476936888,-28.118125359557695,0.0,-2.6814837258218156
-38.29690384653983,-28.193603319493565,0.0,-2.681502820410128
-38.449222814707824,-28.26908581886038,0.0,-2.6815074313425904
-38.601526345511644,-28.344560688091462,0.0,-2.681515268559622
-38.75383747661659,-28.420036940392524,0.0,-2.6815145444157733
-38.90614900727291,-28.495510454393596,0.0,-2.6815555162269686
-39.05846733229592,-28.570986396911806,0.0,-2.6815371638841534
-39.21078218968983,-28.646457984241817,0.0,-2.681571804479996
-39.36309568299805,-28.721921563296668,0.0,-2.6816177940174684
-39.51541744053367,-28.797387176021463,0.0,-2.6816005900652375
-39.66773498111218,-28.872852262531776,0.0,-2.6815828989740447
-39.82005368287774,-28.948320838102177,0.0,-2.6815767778101454
-39.97237233943443,-29.023789431045213,0.0,-2.681577030191417
-40.122637273498775,-29.101789197191913,0.0,-2.626490776895315
-40.26585461467629,-29.190557982600875,0.0,-2.546778484834299
-40.401593297404254,-29.290496327927105,0.0,-2.466761246649814
-40.529907242273936,-29.400027358665,0.0,-2.422583901910102
-40.657814260964365,-29.511984305072616,0.0,-2.4225989722349923
-40.78571762017536,-29.623934672338095,0.0,-2.4226162246128013
-40.913628077148516,-29.735886773703477,0.0,-2.4226318777536417
-41.04153637159884,-29.84783669910182,0.0,-2.4226242654662227
-41.16944652221628,-29.959790116407888,0.0,-2.4226332856432102
-41.297351107457665,-30.071733497785804,0.0,-2.4226559846556577
-41.42526404427901,-30.18368150528171,0.0,-2.422655635106388
-41.553169048975946,-30.29562731817654,0.0,-2.422616589508636
-41.681077860696305,-30.407581150881942,0.0,-2.4226172003180833
-41.80587281415996,-30.521978624968092,0.0,-2.361622323614976
-41.92082321088995,-30.645110782225796,0.0,-2.282040419684043
-42.02564539443868,-30.777141821161912,0.0,-2.2019269876462677
-42.11952023161629,-30.916951097083768,0.0,-2.122273163034562
-42.20200236672994,-31.063812476529275,0.0,-2.042900728421469
-42.27260208763115,-31.216890511965005,0.0,-1.9630012108275214
-42.33067611907594,-31.37460346160393,0.0,-1.8847890848256044
-42.37624874768143,-31.536871186032556,0.0,-1.8048280510468726
-42.40872004931113,-31.70218830076765,0.0,-1.7252115783292585
-42.429637844289175,-31.869773080852415,0.0,-1.6844088987599268
-42.44891559039526,-32.03864693940725,0.0,-1.6845068324449375
-42.468209208808496,-32.20753081319521,0.0,-1.6845655948405833
-42.48751111884243,-32.37641273362311,0.0,-1.6846264258850057
-42.50682138245072,-32.54528466598736,0.0,-1.684702817547374
-42.52614633015072,-32.714161254904575,0.0,-1.684766951485712
-42.54548123868851,-32.883042299614516,0.0,-1.6848080593440913
-42.564820963251655,-33.05192375693204,0.0,-1.6848355946710736
-42.58416764797562,-33.220800188589195,0.0,-1.6848786623991046
-42.60352085420727,-33.38967108682204,0.0,-1.6849284875400474
-42.622880522742065,-33.558545967589,0.0,-1.6849469883808408
-42.6422436221736,-33.72742619924043,0.0,-1.6849699363404624
-42.6616134209965,-33.896303855940765,0.0,-1.6850096430803299
-42.68098811805588,-34.06517196890684,0.0,-1.6850519292201658
-42.70036770699691,-34.23403946562514,0.0,-1.6850658903514621
-42.71975111545529,-34.402917242523756,0.0,-1.6850866471342294
-42.73914079234776,-34.5717937522312,0.0,-1.6851290774512904
-42.75853529478467,-34.74066459005572,0.0,-1.6851621060132822
-42.777933021445065,-34.90953033361617,0.0,-1.6851692207709594
-42.7973360073967,-35.0784023188074,0.0,-1.6852258583561093
-42.81674790032607,-35.247272415663204,0.0,-1.6852624498558844
-42.83616524277094,-35.416147505714285,0.0,-1.6852966996789402
-42.85558859203289,-35.58500530742244,0.0,-1.6853474509187785
-42.87502008173715,-35.753870627874115,0.0,-1.6853809257153523
-42.894456818943695,-35.922744882347764,0.0,-1.6853971186419074
-42.91389721365815,-36.0916184697704,0.0,-1.6854303963156478
-42.93334360482017,-36.260485411284954,0.0,-1.685473500823323
-42.952795070337245,-36.42935000130938,0.0,-1.685496544790864
-42.97225104542182,-36.59821866957403,0.0,-1.68551686371119
-42.99171264430226,-36.76707509394713,0.0,-1.685560820401707
-43.011178877470364,-36.93594168312652,0.0,-1.6855720515543833
-43.0306476580969,-37.10479564888939,0.0,-1.6856053244917342
-43.05012168657568,-37.27366204198661,0.0,-1.685622431003209
-43.069599558557584,-37.44251289220465,0.0,-1.685655968573054
-43.0890820531649,-37.611377401872446,0.0,-1.685671588579201
-43.10856841496862,-37.78024110483414,0.0,-1.6857043526882376
-43.12806337911799,-37.94909621512123,0.0,-1.6857582388023133
-43.1475627174467,-38.117947925437306,0.0,-1.685759820076991
-43.16706262497317,-38.286807139542184,0.0,-1.685769927100758
-43.18656637240433,-38.45566883941821,0.0,-1.685812922152309
-43.2060753291308,-38.62453285207528,0.0,-1.6858279876318538
-43.22558637905087,-38.793379525045566,0.0,-1.6858434658192043
-43.24510165347343,-38.96223595825992,0.0,-1.685886739125396
-43.264624862014855,-39.131090953089256,0.0,-1.6859301024530928
-43.284154432772,-39.29995886482165,0.0,-1.6859411983715418
-43.303684417184584,-39.46880808862889,0.0,-1.6859396012291128
-43.32321601980578,-39.637660157755896,0.0,-1.6859647643255071
-43.34275243021938,-39.80650865251045,0.0,-1.6860095054380033
-43.36229534104294,-39.97536882879828,0.0,-1.6860299979030366
-43.38184432320544,-40.144225123407026,0.0,-1.6860742358812222
-43.40139873120741,-40.31307688124759,0.0,-1.6860999881147964
-43.42095682489179,-40.48192050360165,0.0,-1.686135564195896
-43.44052076247139,-40.65078130635077,0.0,-1.6861490170217803
-43.46008743581736,-40.81963113933372,0.0,-1.6861541703221128
-43.479655953350914,-40.98847512656557,0.0,-1.6862118804728918
-43.499235045885236,-41.15732316999863,0.0,-1.6862633424751672
-43.518821222177884,-41.326172907079055,0.0,-1.6862895498245745
-43.53841193371326,-41.49501707249018,0.0,-1.6863017651567653
-43.55800511693645,-41.66386606150486,0.0,-1.686330818226424
-43.577600941181764,-41.83270432793989,0.0,-1.6863495142141314
-43.59720277340145,-42.00155577938339,0.0,-1.6863817813753053
-43.61680869450765,-42.17039892304991,0.0,-1.6863958261224592
-43.63641778108961,-42.339246816439974,0.0,-1.6864361582956404
-43.65603419963709,-42.5080910971454,0.0,-1.6864826585117734
-43.67565624565672,-42.676928886948495,0.0,-1.6864901904865988
-43.695280083186276,-42.84578127939535,0.0,-1.686493315054984
-43.71490633076641,-43.014626583379425,0.0,-1.6865449508562527
-43.73454124264912,-43.18347105237499,0.0,-1.6865897837071668
-43.754180077302614,-43.35231188529847,0.0,-1.686586284969293
-43.77381940680389,-43.52114804900345,0.0,-1.6866122512920882
-43.79346478336102,-43.68999089775271,0.0,-1.686643630759902
-43.81311572074852,-43.85883807304163,0.0,-1.6866704065348752
-43.83276747841036,-44.027666124447826,0.0,-1.6867021104264617
-43.85242620901716,-44.19650177480877,0.0,-1.686722106326196
-43.872089172661006,-44.36534037641095,0.0,-1.6867463112960217
-43.89175692897539,-44.534183193645184,0.0,-1.6867700276550301
-43.911428655177325,-44.70302417986444,0.0,-1.686792343881001
-43.93109932018143,-44.8718563792144,0.0,-1.6867958898095634
-43.95077483350313,-45.040694079446105,0.0,-1.686819375053841
-43.970453829511555,-45.20953059375156,0.0,-1.6868390702983609
-43.99013734930287,-45.37837099898633,0.0,-1.686861983703761
-44.00982200910722,-45.547201844126235,0.0,-1.6868803271768218
-44.02951123181156,-45.71604290549612,0.0,-1.6868867950038156
-44.04920057762429,-45.88487434201256,0.0,-1.6869057610446583
-44.0688943951137,-46.05371141336837,0.0,-1.6869231579387014
-44.088586760126056,-46.222550089450905,0.0,-1.6868980003660201
-44.10827904760663,-46.39138688661867,0.0,-1.6869143988156425
-44.12797453009163,-46.5602235816518,0.0,-1.686938535789239
-44.14767457184133,-46.72905922008994,0.0,-1.6869609939072336
-44.167375463186204,-46.89789649594601,0.0,-1.6869761578113074
-44.187082041037336,-47.06673411530859,0.0,-1.6869988252618726
-44.20679058881206,-47.23555511521089,0.0,-1.6870267908099137
-44.22650226396266,-47.40438658702302,0.0,-1.6870303863367249
-44.24621550768012,-47.57322145655362,0.0,-1.6870549307348068
-44.265936353948824,-47.74205826437542,0.0,-1.6870898778771086
-44.28566223268179,-47.910887987101404,0.0,-1.6871264851155918
-44.305391217226244,-48.07972348432431,0.0,-1.6871266489437182
-44.325122442135,-48.248541080023976,0.0,-1.6871725807774307
-44.3448622908916,-48.417376088375825,0.0,-1.6872016680897546
-44.36460804343251,-48.58620860455045,0.0,-1.6872378543630768
-44.3843556363176,-48.75504037831535,0.0,-1.6872399714597381
-44.404105825055304,-48.92385993206444,0.0,-1.6872765665622365
-44.423862297090245,-49.092691653755544,0.0,-1.6872989719897447
-44.443624031274474,-49.26152926561758,0.0,-1.687328069698213
-44.4633873296245,-49.430359966396615,0.0,-1.6873343343778644
-44.48315299384067,-49.59917601591055,0.0,-1.6873611473451153
-44.502922532363684,-49.76800685613962,0.0,-1.6873732742091085
-44.52269550019955,-49.93683495382588,0.0,-1.687395791908666
-44.54246983953763,-50.10566784212895,0.0,-1.6873911551935437
-44.56224856147628,-50.27448670363996,0.0,-1.6874477458332258
-44.58203157109077,-50.44331193586754,0.0,-1.6874474515482611
-44.60181823824069,-50.61213646319161,0.0,-1.687483070621133
-44.62160793637045,-50.780968727527245,0.0,-1.687485059596139
-44.64140118484718,-50.949793858743426,0.0,-1.6875114874159312
-44.66119540785715,-51.118625413889404,0.0,-1.687502791610229
-44.68098907364147,-51.2874418247345,0.0,-1.6875282266436948
-44.70078720425418,-51.45627329973312,0.0,-1.6875399053694289
-44.720591601275,-51.62509851156645,0.0,-1.6875971013931381
-44.74040285317506,-51.79391912222208,0.0,-1.6876241700749088
-44.760217380229655,-51.962728759106575,0.0,-1.687662694329696
-44.78003807037657,-52.13154306252011,0.0,-1.687684421302482
-44.799865734435734,-52.30036824273827,0.0,-1.687712688588422
-44.81969704785725,-52.46919022249038,0.0,-1.6877403206281272
-44.839528695433586,-52.637999486541844,0.0,-1.6877440942760704
-44.85936256160914,-52.8068106913814,0.0,-1.6877598713888904
-44.87920263221077,-52.97562983844061,0.0,-1.6877880564734693
-44.89904729370799,-53.14445243664321,0.0,-1.6878327414787777
-44.91889533779663,-53.31327211723195,0.0,-1.6878378568161936
-44.93874636608936,-53.482088530258956,0.0,-1.6878592352141453
-44.95860007587589,-53.65089914905976,0.0,-1.6878921032509548
-44.978459295845404,-53.81971314704632,0.0,-1.6879290329434906
-44.99832479137331,-53.988538703405844,0.0,-1.6879288487872521
-45.018195080185826,-54.15734946727541,0.0,-1.6879810725004851
-45.03806813054096,-54.32615927647104,0.0,-1.6879805956244653
-45.05794495071693,-54.4949785994998,0.0,-1.6880169605133986
-45.07782610116055,-54.663794645596035,0.0,-1.688025765046059
-45.097712521516165,-54.8326046750657,0.0,-1.688084502127533
-45.11760308895953,-55.00141428031999,0.0,-1.6880814542206974
-45.1374951851606,-55.17022371065459,0.0,-1.6881044154713494
-45.157390567449596,-55.3390376228653,0.0,-1.6881137668161486
-45.17729108688683,-55.5078560684952,0.0,-1.688152929192745
-45.19719422365383,-55.67666178920935,0.0,-1.6881626288832536
-45.21709838197709,-55.845474713231845,0.0,-1.6881576202712005
-45.237002112175645,-56.014284304005,0.0,-1.6881644666898024
-45.25691184255601,-56.18310063846001,0.0,-1.688210035686631
-45.27682634373308,-56.35190311625996,0.0,-1.688247215855045
-45.29674491002013,-56.520711986511564,0.0,-1.6882515868048213
-45.31666642366272,-56.689523639312846,0.0,-1.6882694808296133
-45.336592622574344,-56.85832075879461,0.0,-1.688319249441483
-45.35652609394726,-57.02712829082642,0.0,-1.6883576227421782
-45.376465215143796,-57.19593498583841,0.0,-1.6883795698566986
-45.39640867926721,-57.364728545242485,0.0,-1.6884273081056314
-45.4163602604883,-57.533534155441195,0.0,-1.6884572927251011
-45.4363168183781,-57.70233674910317,0.0,-1.6884947065275022
-45.45627955288914,-57.87114620437015,0.0,-1.6885142030662839
-45.476246167396205,-58.03993817777066,0.0,-1.6885637474105875
-45.49622030016276,-58.208738523080775,0.0,-1.688583685477076
-45.51619747683386,-58.37753937806045,0.0,-1.688589489939997
-45.53617624077488,-58.5463450782907,0.0,-1.688611867793809
-45.55615802633098,-58.71514818693263,0.0,-1.6886263887293702
-45.57614363704407,-58.88395143920007,0.0,-1.688655203170033
-45.59613060585042,-59.05274878306693,0.0,-1.6886564337782672
-45.616121183252154,-59.22155438762585,0.0,-1.6886851817161037
-45.63611633550833,-59.390360387603046,0.0,-1.6887062126970798
-45.656112325929115,-59.55915753199839,0.0,-1.6887102237680467
-45.676109053034466,-59.72794670095242,0.0,-1.6887165283743273
-45.69610783862795,-59.8967455911404,0.0,-1.6887333982043402
-45.716109428898385,-60.065545132448996,0.0,-1.6887487567611243
-45.7361161554394,-60.23435240238679,0.0,-1.6887761601178153
-45.756123027150146,-60.40314205359428,0.0,-1.6887741914385654
-45.77613169035596,-60.57193802919267,0.0,-1.6887978292715615
-45.796146413228726,-60.74074265206938,0.0,-1.688828122612901
-45.816165326994714,-60.909538530810096,0.0,-1.6888614901693468
-45.836187643717125,-61.078324958702154,0.0,-1.6888652050905957
-45.85621156247982,-61.247120825425355,0.0,-1.6888832124391855
-45.87623941944003,-61.415912279565966,0.0,-1.6889139991087296
-45.896274863678926,-61.58470644344765,0.0,-1.6889586586193777
-45.91631495295869,-61.753493889787315,0.0,-1.6890012721477476
-45.93636209224211,-61.92228842391303,0.0,-1.6890137032905794
-45.9564101003888,-62.09107776900899,0.0,-1.6890137630899964
-45.976460222207436,-62.25987221682944,0.0,-1.6890432943201918
-45.996515155769195,-62.42866968476045,0.0,-1.689049365578502
-46.01656992546735,-62.59746164086265,0.0,-1.6890586283103777
-46.036626178184235,-62.76625079817471,0.0,-1.689065230264442
-46.05668087122331,-62.93504290283442,0.0,-1.6890565316886659
-46.07673828338468,-63.10384077863461,0.0,-1.6890739743508003
-46.096795654292755,-63.27263526886631,0.0,-1.6890751439684242
-46.116855186334114,-63.44143547786958,0.0,-1.689083387616418
-46.13691050980307,-63.61021511557175,0.0,-1.6890512410497434
-46.156965466419194,-63.7790103646956,0.0,-1.689061687597216
-46.177022526424935,-63.947796481608115,0.0,-1.6890867478963192
-46.19708428356012,-64.11659028047144,0.0,-1.6891052700472453
-46.2171474912348,-64.28538290203669,0.0,-1.6890948458717794
-46.237209628311895,-64.45417834339128,0.0,-1.6891017889558957
-46.257274610188446,-64.62296582154649,0.0,-1.6891371613039758
-46.27734689666242,-64.79176410380127,0.0,-1.6891673662539817
-46.297421335587394,-64.96055259367732,0.0,-1.6891771970272085
-46.31750009992134,-65.12933903184884,0.0,-1.68920975776749
-46.33758285430007,-65.2981296821743,0.0,-1.68922041761387
-46.35767055302149,-65.46691844998051,0.0,-1.6892765624499888
-46.37776508304647,-65.63570836583109,0.0,-1.6893035660200462
-46.39786143796053,-65.8044900018666,0.0,-1.6893113590423077
-46.41796119619364,-65.97327289764318,0.0,-1.6893320751044851
-46.43806758957874,-66.1420562410016,0.0,-1.6893954830066567
-46.458182025477576,-66.31084560076974,0.0,-1.6894242944953874
-46.47830376146921,-66.47963405681874,0.0,-1.6894663514055253
-46.49842984801092,-66.64840555201097,0.0,-1.6894987483619637
-46.51856279933856,-66.81718767849476,0.0,-1.6895349930917767
-46.53869945456687,-66.98596559198293,0.0,-1.6895558171198286
-46.55884377830741,-67.15475424243307,0.0,-1.6895942804193858
-46.578990135158186,-67.32352764538255,0.0,-1.6896262263961899
-46.59914021290566,-67.49230791765301,0.0,-1.6896151691339696
-46.61928978194524,-67.66108543369646,0.0,-1.689630930739686
-46.63944679724493,-67.82987274659857,0.0,-1.689669105001729
-46.659607218299676,-67.99864902648223,0.0,-1.6897002947346942
-46.67976947437923,-68.16742636379644,0.0,-1.689687168021877
-46.69993111142295,-68.33620217847599,0.0,-1.6897038848590236
-46.720097142941896,-68.50498343814571,0.0,-1.6897214502354019
-46.74026733931098,-68.67375867896244,0.0,-1.6897572777431449
-46.76044174501323,-68.84254368144225,0.0,-1.6897641885718382
-46.780617232905406,-69.01131838854867,0.0,-1.689775441281388
-46.8007978346871,-69.18010731140937,0.0,-1.6898018600565856
-46.82098043967263,-69.34888517807717,0.0,-1.6898179741329897
-46.84116547157655,-69.51767635832951,0.0,-1.6898145486939995
-46.86134782687212,-69.68645541336043,0.0,-1.6898111398875888
-46.88152834191383,-69.85522375900742,0.0,-1.6898376349521045
-46.90171830281401,-70.02400321314786,0.0,-1.6898651961225652
-46.92191110333846,-70.1927847828626,0.0,-1.6898773485471499
-46.94210486076032,-70.36155613062958,0.0,-1.6898876042459259
-46.96229987004291,-70.53032685291024,0.0,-1.689904145952474
-46.98249960678171,-70.69910540596204,0.0,-1.689930545475321
-47.00270387528367,-70.86789281684231,0.0,-1.689932919210499
-47.022909540420514,-71.03666558900763,0.0,-1.6899626282305238
-47.04311929271688,-71.20543585454413,0.0,-1.6900027442885281
-47.06333257195517,-71.37420774588969,0.0,-1.6899858729170567
-47.08354600634172,-71.54298678730642,0.0,-1.6900094062818514
-47.10376320164956,-71.7117645231502,0.0,-1.6900318798356282
-47.12398303658168,-71.88053421763672,0.0,-1.6900463180562937
-47.14420517008159,-72.04930795077544,0.0,-1.6900558915190733
-47.1644281506987,-72.21808199469895,0.0,-1.6900502069805605
-47.184651847307926,-72.38685055105212,0.0,-1.6900618076086935
-47.20488237901766,-72.55562959541908,0.0,-1.6901022430721955
-47.22511469457844,-72.724400136534,0.0,-1.6901103885226127
-47.24534723624857,-72.89317224265082,0.0,-1.6901104379803642
-47.26558118403633,-73.0619421383939,0.0,-1.6901276394871894
-47.28582238515207,-73.23072234904575,0.0,-1.690161762937049
-47.30606629759771,-73.39949625982318,0.0,-1.6901708076726654
-47.32630683257851,-73.56826683873629,0.0,-1.6901440919278419
-47.34654782657266,-73.73704057986227,0.0,-1.6901589420885947
-47.366791548910555,-73.90581728505897,0.0,-1.69017391175132
-47.387037618466366,-74.07458887800391,0.0,-1.6901982247893013
-47.40728380653642,-74.24335749476556,0.0,-1.6901860329859104
-47.4275326658626,-74.4121241196195,0.0,-1.690221751736548
-47.4477864829947,-74.58089342274076,0.0,-1.6902583036803134
-47.4680461862983,-74.74967463214742,0.0,-1.6902611583133198
-47.488306834690206,-74.91844319914063,0.0,-1.690289139393072
-47.508568719628364,-75.08720813631936,0.0,-1.6902888836290024
-47.528831931637676,-75.25597154617905,0.0,-1.6903037988422287
-47.54909678938036,-75.42474048955759,0.0,-1.6902971917092988
-47.569364894483805,-75.5935082127411,0.0,-1.6903375600262225
-47.58963780425334,-75.7622751450972,0.0,-1.6903575234399892
-47.609910860907604,-75.93103445369717,0.0,-1.6903676090571875
-47.63018871204514,-76.09980697045205,0.0,-1.6903824480495337
-47.650470068562335,-76.26857864785042,0.0,-1.6903982887945854
-47.670753755015376,-76.4373483181658,0.0,-1.6904218023162325
-47.691039233226775,-76.60611166667282,0.0,-1.6904198945024
-47.711324217766084,-76.77488129333409,0.0,-1.6904189851773332
-47.725688194769674,-76.94331987378278,0.0,-1.6158729554548796
-47.726530100135925,-77.11176275150369,0.0,-1.5362507818063829
-47.71390970386837,-77.27999061744589,0.0,-1.4557316504718583
-47.68794112643199,-77.4464185021244,0.0,-1.37646173801554
-47.64897872061549,-77.61016556194758,0.0,-1.2976444001723153
-47.597353434764436,-77.77011607148955,0.0,-1.2193552782951103
-47.53312728365328,-77.92580770759292,0.0,-1.1397765178728398
-47.45657559894025,-78.07605844450731,0.0,-1.0596001748001282
-47.36870602501519,-78.21930113518907,0.0,-0.9816875106019727
-47.26988219859996,-78.35529851624692,0.0,-0.9032428288626311
-47.160859770457186,-78.48303811412791,0.0,-0.825753612405628
-47.04188906314602,-78.60213829486952,0.0,-0.7466680266652177
-46.91353402297435,-78.7116382554462,0.0,-0.6659911686328984
-46.77727395098618,-78.81027419872495,0.0,-0.5872737698303526
-46.63390915455081,-78.89787614405682,0.0,-0.509387938166429
-46.483976004135485,-78.974118430444,0.0,-0.4308772771241505
-46.32857712361589,-79.03829768733262,0.0,-0.3525560695782795
-46.168712405050556,-79.09012750918379,0.0,-0.2745076659320387
-46.00515297579542,-79.12924427712161,0.0,-0.19602343347503975
-45.838710285356875,-79.15551838358878,0.0,-0.11670341172805239
-45.67108348726727,-79.16855900050277,0.0,-0.038641697970659694
-45.501322020874916,-79.17513032370783,0.0,-0.03873994898733684
-45.33145933951838,-79.1817157784073,0.0,-0.03877231526221841
-45.161613225520334,-79.18830845895485,0.0,-0.03881566955096587
-44.99175689195889,-79.194907264943,0.0,-0.038837508119933306
-44.82188869614626,-79.20150823460821,0.0,-0.03884500642943727
-44.652031193073555,-79.20811259401967,0.0,-0.03886578911731901
-44.48217250873291,-79.21472011030103,0.0,-0.03888883000920856
-44.31231444184691,-79.22132878818846,0.0,-0.03887968287812931
-44.14245493454616,-79.22793758565264,0.0,-0.03887334546245085
-43.972604524072516,-79.23454463103626,0.0,-0.03887675158168817
-43.80274536538508,-79.24115358335345,0.0,-0.038892801348148036
-43.63288633433382,-79.24776511236225,0.0,-0.03890811305505841
-43.46302238009316,-79.25437890919517,0.0,-0.03892653059064394
-43.29316921309002,-79.26099242822899,0.0,-0.03890582310869611
-43.12331317959886,-79.26760667932979,0.0,-0.03892471717777695
-42.953456859632915,-79.27422174010044,0.0,-0.03891863374748055
-42.783593570114306,-79.28083625983565,0.0,-0.038929190083186564
-42.613734747440745,-79.28745040015285,0.0,-0.038928253355659026
-42.443880651436494,-79.29406336071344,0.0,-0.03890549471801257
-42.27401623043271,-79.30067355123535,0.0,-0.03888356486385952
-42.10415089179952,-79.30728178305705,0.0,-0.03888588349208937
-41.93429162225357,-79.31389091459343,0.0,-0.03888764362709245
-41.764431132469426,-79.32050033359042,0.0,-0.038891049807246385
-41.59456895030305,-79.3271085306945,0.0,-0.038872392809527194
-41.424704573995335,-79.33371392267428,0.0,-0.038873047531405684
-41.2548473672929,-79.34032078507651,0.0,-0.038871429193300375
-41.08499010724438,-79.34692576359889,0.0,-0.038851526346003015
-40.91512393753958,-79.35352802190926,0.0,-0.03884486643415079
-40.745261568708784,-79.36012758556575,0.0,-0.03883474872244945
-40.57540521993614,-79.36672601810685,0.0,-0.03882228970299067
-40.40554542156406,-79.37332311432023,0.0,-0.038805839955684145
-40.2356832970551,-79.37991472423185,0.0,-0.03877788703937539
-40.065820979320435,-79.38650167735963,0.0,-0.03874450313045458
-39.89595930135596,-79.3930872098524,0.0,-0.03874810229496588
-39.726099360505536,-79.39967125839394,0.0,-0.038733160249951264
-39.556241064174074,-79.40624822798264,0.0,-0.038689014402436814
